timestamp,total_cement_produced,production_target,oee,energy_consumption,clinker_production_rate,kiln_running_hours,kiln_temperature,mill_throughput,bagging_output,downtime_kiln,downtime_crusher,downtime_mill,scheduled_maintenance,unscheduled_maintenance,mttr,mtbf,blaine_fineness,lime_saturation_factor,free_lime_content,compressive_strength_2d,compressive_strength_7d,compressive_strength_28d,dust_emissions,co2_emissions,water_usage,noise_levels,limestone_stock,clinker_stock,cement_stock,hourly_production
2025-05-02 12:17:17.671068,214.69999999999857,120.0,89.58,102.69,59.95,6.15,1209.82,71.14,394.0,0.47,0.24,0.28,0.46,0.35,2.39,31.47,3313.57,0.86,2.1,35.8,44.55,43.82,50.48,802.26,219.24,87.86,1001.12,826.84,1049.92,2.0
2025-05-02 12:17:17.680080,214.73499999999856,120.0,95.67,119.64,76.52,4.7,1154.6,58.7,395.0,0.05,0.44,0.33,0.37,0.43,2.3,113.88,3469.83,1.02,1.89,41.3,41.39,43.3,46.92,735.38,208.25,88.46,1052.77,650.0,1098.77,1.0
2025-05-02 12:17:22.681789,214.80499999999856,120.0,77.67,118.35,54.2,2.01,1216.54,71.1,397.0,0.05,0.27,0.78,0.27,0.39,3.51,84.47,3311.4,1.02,1.73,40.5,39.22,46.39,35.64,731.8,192.25,90.15,983.57,926.04,1146.51,2.0
2025-05-02 12:17:22.687999,214.83999999999855,120.0,86.86,87.24,77.62,5.79,1155.96,47.62,398.0,1.02,0.84,0.51,0.24,0.55,2.74,95.9,3345.14,0.96,0.99,38.21,43.29,44.86,42.91,757.25,191.45,91.16,1051.07,795.29,1005.73,1.0
2025-05-02 12:17:27.690833,214.94499999999854,120.0,88.53,100.57,76.91,1.83,1178.18,70.37,401.0,0.17,0.05,0.62,0.05,0.16,0.5,78.19,3600.0,0.85,2.15,42.27,44.82,44.86,43.26,720.97,189.94,90.52,1030.8,825.9,1229.64,3.0
2025-05-02 12:17:27.696661,215.01499999999854,120.0,93.78,95.53,61.05,4.22,1200.45,45.89,403.0,0.2,0.47,0.05,0.06,0.28,2.74,94.92,3283.99,0.96,2.06,49.01,39.62,48.25,43.71,761.3,211.6,89.52,928.77,813.24,1131.56,2.0
2025-05-02 12:17:32.725836,215.11999999999853,120.0,92.32,103.85,61.01,9.63,1084.03,71.33,406.0,0.05,0.48,0.5,0.47,0.4,0.5,85.03,3325.51,1.08,0.97,35.4,44.26,43.44,42.15,743.57,221.43,88.87,1041.57,829.92,1015.74,3.0
2025-05-02 12:17:32.736136,215.15499999999852,120.0,89.37,96.3,51.79,6.35,1156.81,63.46,407.0,0.58,0.7,0.2,0.07,0.48,4.77,86.9,3447.55,1.0,1.66,32.66,42.14,38.0,41.55,719.96,186.77,83.58,968.34,824.61,1127.25,1.0
2025-05-02 12:17:37.759203,215.22499999999852,120.0,87.37,101.49,83.69,4.12,1182.03,63.66,409.0,0.08,0.86,0.05,0.41,0.24,3.19,73.63,3324.41,1.01,2.49,42.29,44.02,40.4,51.6,778.3,202.58,87.38,1167.38,947.58,1183.53,2.0
2025-05-02 12:17:37.775563,215.2599999999985,120.0,96.21,93.13,78.76,3.54,1177.38,45.0,410.0,0.74,0.35,0.22,0.3,0.05,1.41,65.79,3289.34,0.96,2.18,37.02,42.09,40.8,33.24,756.48,210.51,91.98,992.86,870.18,1209.06,1.0
2025-05-02 12:17:42.770033,215.3649999999985,120.0,87.65,118.52,58.05,6.13,1191.41,75.55,413.0,0.24,0.22,0.55,0.44,0.24,1.77,77.56,3436.49,1.15,2.35,35.43,43.83,48.83,47.28,740.41,169.81,89.07,1031.8,818.81,1021.07,3.0
2025-05-02 12:17:42.782820,215.4699999999985,120.0,87.45,104.61,74.19,2.56,1203.26,66.03,416.0,0.91,0.16,0.61,0.29,0.11,1.72,43.56,3291.75,0.86,1.63,47.02,35.0,52.0,53.34,789.92,186.24,85.96,982.42,736.55,1251.18,3.0
2025-05-02 12:17:47.777861,215.53999999999849,120.0,88.39,112.21,55.88,2.19,1171.66,80.0,418.0,0.97,0.83,0.52,0.62,0.43,0.5,30.0,3363.64,1.13,3.45,38.56,42.28,43.48,52.67,793.09,198.87,87.34,895.0,874.29,1052.42,2.0
2025-05-02 12:17:47.789334,215.64499999999848,120.0,92.94,103.9,64.97,4.73,1156.85,61.1,421.0,0.62,0.25,0.64,0.2,0.19,2.98,63.0,3600.0,1.08,2.01,39.95,42.24,42.48,42.36,734.97,213.75,84.26,915.59,903.92,1205.76,3.0
2025-05-02 12:17:52.786508,215.74999999999847,120.0,89.89,105.6,61.92,6.4,1239.31,62.18,424.0,0.45,0.19,0.1,0.36,0.29,3.0,78.84,3402.71,1.01,2.35,44.97,37.25,49.88,37.89,760.02,191.63,85.91,825.98,801.48,1083.04,3.0
2025-05-02 12:17:52.794950,215.85499999999845,120.0,82.55,108.87,66.76,1.0,1240.82,64.82,427.0,0.41,0.31,0.41,0.77,0.34,1.68,32.38,3348.11,0.94,1.9,39.59,41.35,44.31,36.91,760.55,205.24,86.83,1080.56,666.96,1025.55,3.0
2025-05-02 12:17:57.796348,215.95999999999844,120.0,91.71,115.67,77.06,6.69,1222.9,56.31,430.0,0.78,0.96,0.19,0.05,0.34,1.85,79.89,3338.14,0.97,1.35,38.75,37.93,44.38,47.18,695.96,188.83,87.76,895.67,735.15,961.91,3.0
2025-05-02 12:17:57.803031,216.02999999999844,120.0,85.07,102.33,58.5,5.75,1197.98,61.58,432.0,0.81,0.26,0.35,0.4,0.16,2.26,114.61,3331.73,1.07,1.45,39.41,43.81,45.34,44.68,720.16,172.38,86.92,1074.58,775.15,1300.87,2.0
2025-05-02 12:18:02.803569,216.13499999999843,120.0,94.9,95.56,70.77,6.42,1231.8,69.91,435.0,1.1,0.1,0.6,0.39,0.42,0.91,72.47,3375.85,1.08,1.13,39.94,39.95,45.19,46.47,757.96,194.06,87.06,1003.23,906.9,1092.02,3.0
2025-05-02 12:18:02.809547,216.20499999999842,120.0,94.53,87.92,57.52,3.53,1145.88,46.17,437.0,0.18,0.46,0.55,0.05,0.05,2.78,89.5,3346.52,0.98,1.18,40.03,37.01,48.1,44.46,740.62,200.77,87.16,917.35,856.7,1169.0,2.0
2025-05-02 12:18:07.810678,216.23999999999842,120.0,88.87,118.82,54.48,5.52,1162.38,69.26,438.0,0.74,0.36,0.6,0.56,0.15,3.46,57.73,3268.98,1.05,1.73,33.8,43.4,44.61,53.36,762.93,181.88,89.4,924.38,793.77,1128.5,1.0
2025-05-02 12:18:07.814185,216.3099999999984,120.0,89.96,114.57,59.28,2.54,1149.97,59.48,440.0,0.78,0.4,0.54,0.3,0.05,0.5,31.7,3379.76,0.92,2.33,40.66,40.46,44.27,52.8,763.92,198.32,89.72,1029.56,699.33,1162.05,2.0
2025-05-02 12:18:12.819639,216.4149999999984,120.0,85.05,121.12,68.91,11.84,1161.42,52.89,443.0,0.05,0.65,0.47,0.54,0.05,1.44,63.74,3299.06,0.99,1.39,37.53,42.91,39.25,48.78,785.6,171.94,87.86,1052.87,886.29,1217.55,3.0
2025-05-02 12:18:12.828765,216.5199999999984,120.0,92.54,107.05,78.87,6.21,1173.15,45.0,446.0,0.36,0.47,0.66,0.05,0.3,1.01,82.37,3374.44,1.07,3.41,39.14,40.63,45.18,48.6,697.56,210.38,87.44,1034.57,835.19,1144.82,3.0
2025-05-02 12:18:17.837516,216.58999999999838,120.0,91.29,99.56,50.0,3.83,1099.07,73.03,448.0,0.4,0.11,0.19,0.05,0.29,3.61,43.78,3356.43,1.05,2.69,40.12,45.85,47.07,40.74,723.96,211.01,90.24,1207.65,897.75,1189.56,2.0
2025-05-02 12:18:17.860993,216.62499999999838,120.0,97.77,99.19,73.4,3.09,1194.55,51.27,449.0,1.06,0.75,0.7,0.45,0.54,2.33,65.02,3301.18,0.97,1.62,38.78,42.34,48.57,44.88,782.07,182.73,86.47,826.02,715.2,1204.29,1.0
2025-05-02 12:18:23.058212,216.72999999999837,120.0,86.55,99.67,74.29,10.4,1180.2,45.0,452.0,0.85,0.24,0.39,0.43,0.26,1.73,30.0,3323.43,1.15,1.49,37.66,43.85,50.45,40.58,693.63,175.17,85.79,1020.23,812.78,1042.49,3.0
2025-05-02 12:18:23.097354,216.83499999999836,120.0,89.39,110.49,73.66,4.63,1180.0,71.29,455.0,0.36,0.32,0.51,0.62,0.19,3.9,67.61,3308.57,0.96,1.48,33.85,43.6,41.16,50.35,781.46,204.55,87.99,866.36,830.31,1313.39,3.0
2025-05-02 12:18:28.068155,216.93999999999835,120.0,87.74,102.3,68.1,5.62,1218.36,56.61,458.0,0.21,0.71,0.42,0.12,0.53,3.23,71.54,3318.51,1.01,1.57,42.91,40.69,45.49,53.56,779.61,224.11,84.22,1008.94,780.53,1038.75,3.0
2025-05-02 12:18:28.105390,216.97499999999835,120.0,96.68,98.73,68.56,3.07,1245.9,63.51,459.0,0.82,0.18,0.45,0.29,0.05,3.18,80.99,3536.62,1.0,1.58,44.8,40.43,42.84,42.31,783.74,182.51,87.38,1035.05,769.21,1150.77,1.0
2025-05-02 12:18:33.077391,217.07999999999834,120.0,90.4,108.14,52.6,10.92,1204.46,45.0,462.0,0.67,0.95,0.75,0.05,0.35,4.36,64.85,3304.66,1.05,0.89,38.85,40.47,38.0,41.64,790.6,199.26,89.11,980.53,707.66,1012.71,3.0
2025-05-02 12:18:33.112664,217.11499999999833,120.0,97.44,89.59,66.92,6.09,1215.38,45.0,463.0,0.28,0.33,0.31,0.05,0.39,2.4,39.16,3345.35,0.97,1.82,39.23,42.54,45.49,40.51,792.02,219.6,87.02,1147.0,826.8,1197.62,1.0
2025-05-02 12:18:38.087764,217.14999999999833,120.0,90.14,110.39,85.0,6.74,1128.79,80.0,464.0,0.15,0.47,0.73,0.26,0.15,2.5,103.37,3266.29,1.15,2.09,45.51,38.13,47.26,41.07,763.0,204.11,88.94,1054.98,951.84,1316.26,1.0
2025-05-02 12:18:38.119551,217.25499999999832,120.0,87.95,117.34,54.61,4.13,1194.77,53.68,467.0,0.26,0.1,0.5,0.27,0.11,0.5,65.76,3247.6,0.92,1.77,37.61,44.73,48.53,57.33,725.68,204.83,89.27,861.99,898.14,1246.32,3.0
2025-05-02 12:18:43.097624,217.3599999999983,120.0,88.9,107.53,82.14,8.95,1184.8,45.0,470.0,0.08,0.32,0.05,0.31,0.28,0.5,90.91,3225.42,0.87,2.63,35.81,45.97,44.07,37.51,784.3,199.2,89.68,886.64,961.41,1068.95,3.0
2025-05-02 12:18:43.126469,217.3949999999983,120.0,95.65,111.15,77.59,4.89,1275.23,59.48,471.0,0.15,0.18,1.16,0.05,0.47,1.53,99.71,3264.88,0.95,2.48,40.41,45.48,45.62,47.01,715.84,202.03,88.83,1109.64,944.44,1216.95,1.0
2025-05-02 12:18:48.107921,217.4649999999983,120.0,90.46,98.42,67.91,4.45,1188.55,67.59,473.0,0.21,0.41,0.55,0.46,0.34,4.16,45.58,3322.15,0.94,2.03,41.12,39.96,44.92,40.31,788.92,213.0,84.68,942.51,808.52,1282.94,2.0
2025-05-02 12:18:48.132458,217.5349999999983,120.0,77.0,80.0,81.42,5.29,1270.87,58.04,475.0,1.25,0.08,0.69,0.84,0.38,1.8,91.55,3558.85,0.85,1.62,36.16,42.89,41.66,44.77,762.54,198.0,88.93,1022.31,763.59,1113.78,2.0
2025-05-02 12:18:53.117451,217.5699999999983,120.0,92.5,84.87,80.72,3.45,1234.98,52.5,476.0,0.56,0.27,0.25,0.48,0.1,2.0,98.99,3336.7,0.88,1.98,34.72,46.72,48.23,42.38,680.0,215.58,87.67,877.45,841.97,1192.66,1.0
2025-05-02 12:18:53.138564,217.63999999999828,120.0,87.56,91.69,61.13,4.48,1109.02,48.38,478.0,0.46,0.71,0.44,0.19,0.33,4.79,51.68,3539.26,1.08,2.3,37.87,41.31,49.24,41.31,729.02,203.01,87.8,1106.52,849.02,992.75,2.0
2025-05-02 12:18:58.126811,217.67499999999828,120.0,83.6,99.63,50.0,7.13,1193.7,74.48,479.0,0.59,0.12,0.48,0.24,0.69,4.26,81.92,3244.48,1.04,1.75,37.19,39.0,44.45,49.4,722.2,203.02,86.53,1034.06,762.6,1219.69,1.0
2025-05-02 12:18:58.143792,217.70999999999827,120.0,88.39,120.99,55.93,6.14,1288.81,78.36,480.0,0.2,0.34,0.05,0.27,0.4,2.91,70.09,3355.94,0.98,1.68,41.24,40.44,44.89,48.09,761.47,178.89,84.32,800.0,888.95,1318.28,1.0
2025-05-02 12:19:03.134640,217.81499999999826,120.0,83.8,107.05,68.79,4.37,1203.52,62.36,483.0,0.82,0.23,0.54,0.41,0.32,4.09,61.08,3452.03,1.03,1.86,43.71,44.43,42.76,48.22,729.23,195.12,88.92,1094.38,925.26,1026.06,3.0
2025-05-02 12:19:03.148200,217.84999999999826,120.0,84.19,111.24,64.6,5.69,1177.18,45.0,484.0,0.05,0.05,0.1,0.31,0.33,1.97,77.96,3389.84,0.95,2.13,41.67,38.92,51.26,37.3,759.63,206.1,89.02,918.94,853.79,1218.53,1.0
2025-05-02 12:19:08.166143,217.95499999999825,120.0,88.4,126.06,79.07,6.64,1246.99,45.0,487.0,0.95,0.05,0.41,0.06,0.05,2.33,30.0,3370.52,0.96,1.5,36.2,45.2,38.0,43.08,719.03,200.37,88.35,1035.31,866.95,1343.2,3.0
2025-05-02 12:19:08.170620,217.98999999999825,120.0,92.51,103.56,76.14,3.12,1168.53,62.34,488.0,0.43,0.34,0.56,0.25,0.05,3.63,65.59,3484.22,1.04,2.69,37.68,40.77,43.56,43.25,714.62,207.95,89.02,986.26,945.39,1111.35,1.0
2025-05-02 12:19:13.174482,218.02499999999824,120.0,98.83,94.03,78.44,4.35,1139.01,45.0,489.0,1.07,0.65,0.53,0.05,0.17,3.41,64.63,3417.5,1.05,1.95,36.01,43.11,46.16,47.41,759.1,194.0,85.29,932.63,734.89,1055.69,1.0
2025-05-02 12:19:13.184133,218.05999999999824,120.0,97.08,104.57,58.94,4.95,1154.7,49.65,490.0,0.08,0.58,0.14,0.17,0.5,1.6,68.91,3241.87,0.95,1.09,41.28,45.87,46.33,58.38,730.78,227.13,91.52,980.64,860.03,1243.2,1.0
2025-05-02 12:19:18.184997,218.12999999999823,120.0,89.3,114.79,68.02,10.73,1216.3,45.0,492.0,0.82,0.79,0.72,0.38,0.05,0.5,47.68,3312.27,0.97,2.02,35.32,43.75,43.4,47.57,758.5,191.68,85.56,959.51,809.13,1181.27,2.0
2025-05-02 12:19:18.190702,218.23499999999822,120.0,97.06,105.11,63.98,7.65,1274.37,63.13,495.0,0.72,0.72,0.59,0.32,0.3,2.27,129.07,3528.88,0.93,1.09,46.44,45.44,45.15,44.8,786.74,211.02,86.63,1079.33,839.04,1112.42,3.0
2025-05-02 12:19:23.194567,218.3399999999982,120.0,97.72,102.11,72.09,5.9,1279.07,66.92,498.0,0.05,0.5,0.52,0.15,0.07,4.45,74.34,3446.6,1.03,1.42,39.97,35.0,41.89,33.32,690.21,209.88,89.79,853.22,655.18,1164.13,3.0
2025-05-02 12:19:23.205301,218.3749999999982,120.0,98.39,103.75,60.9,9.61,1156.59,53.27,499.0,0.05,0.56,0.81,0.2,0.26,0.5,60.7,3465.42,0.91,3.08,39.81,43.5,49.31,49.73,780.72,192.03,84.09,1106.89,734.63,1205.61,1.0
2025-05-02 12:19:28.228471,218.4449999999982,120.0,86.54,93.41,71.48,1.19,1154.25,66.32,501.0,0.79,0.13,0.81,0.26,0.09,2.8,34.88,3385.03,1.02,2.51,46.75,41.83,43.84,35.98,755.64,200.8,86.3,1068.23,864.05,976.33,2.0
2025-05-02 12:19:28.244264,218.4799999999982,120.0,92.82,102.47,60.41,4.73,1100.61,80.0,502.0,0.43,0.05,0.79,0.12,0.54,0.58,118.82,3271.48,1.02,2.81,38.16,38.92,49.42,39.45,799.46,204.32,87.37,900.12,804.12,1091.67,1.0
2025-05-02 12:19:33.237593,218.5499999999982,120.0,98.96,118.53,85.0,2.71,1185.2,72.64,504.0,0.99,0.3,0.33,0.37,0.27,1.73,76.8,3424.47,1.07,2.54,35.42,47.67,48.93,39.3,756.74,194.71,88.14,985.53,846.64,1124.36,2.0
2025-05-02 12:19:33.250460,218.65499999999818,120.0,87.99,118.24,60.22,2.04,1183.7,70.97,507.0,0.66,0.23,0.14,0.22,0.05,1.68,38.59,3257.12,1.02,1.57,36.27,43.68,47.91,44.19,734.12,183.36,87.45,1004.81,860.97,1022.23,3.0
2025-05-02 12:19:38.247240,218.75999999999817,120.0,100.0,113.57,71.14,9.18,1223.64,53.18,510.0,0.48,0.7,0.05,0.55,0.43,3.34,30.0,3336.12,0.95,2.26,39.71,36.02,44.58,50.12,773.59,199.05,87.45,1102.48,825.31,1237.0,3.0
2025-05-02 12:19:38.256685,218.86499999999816,120.0,99.34,92.92,62.52,7.52,1139.17,80.0,513.0,0.22,0.05,0.05,0.47,0.31,2.54,81.46,3515.05,1.04,1.31,36.71,37.29,41.41,38.4,783.17,186.74,89.29,1071.53,699.93,1294.43,3.0
2025-05-02 12:19:43.256149,218.93499999999815,120.0,91.96,105.06,71.62,1.55,1173.76,57.73,515.0,0.05,0.22,0.74,0.33,0.49,2.72,54.19,3236.54,0.99,2.99,40.12,41.4,42.46,40.06,755.19,198.46,87.27,1142.89,652.68,914.96,2.0
2025-05-02 12:19:43.262535,218.96999999999815,120.0,92.0,100.33,62.31,3.96,1235.05,52.86,516.0,0.71,0.12,0.52,0.15,0.27,2.48,83.01,3522.03,0.91,1.0,39.1,47.39,43.46,41.26,796.28,209.58,85.37,966.94,732.62,1075.55,1.0
2025-05-02 12:19:48.266118,219.07499999999814,120.0,92.9,105.78,60.86,3.29,1131.59,79.51,519.0,0.39,0.25,1.01,0.29,0.19,0.77,102.15,3456.12,0.9,1.88,43.99,36.61,47.65,45.49,776.25,211.06,88.22,955.08,874.48,1356.4,3.0
2025-05-02 12:19:48.272647,219.10999999999814,120.0,97.53,120.86,50.0,6.34,1240.76,55.91,520.0,0.52,0.48,0.92,0.25,0.09,0.86,103.77,3259.33,0.96,0.5,41.36,46.98,44.76,47.87,783.5,221.84,86.59,856.26,750.89,1063.58,1.0
2025-05-02 12:19:53.300322,219.21499999999813,120.0,97.33,114.34,71.43,6.92,1201.37,58.14,523.0,0.29,0.3,0.05,0.43,0.07,1.58,63.28,3338.62,1.01,2.6,40.76,41.09,42.79,45.54,762.72,210.5,86.84,1066.35,728.71,1198.21,3.0
2025-05-02 12:19:53.312584,219.24999999999812,120.0,88.0,109.32,83.31,8.26,1225.09,72.55,524.0,1.28,0.57,0.17,0.39,0.05,2.59,63.98,3529.25,0.93,1.43,45.36,44.33,50.46,46.66,723.25,210.65,88.69,949.21,839.68,1073.02,1.0
2025-05-02 12:19:58.336676,219.3549999999981,120.0,92.48,104.2,83.7,4.97,1211.05,62.7,527.0,0.49,0.05,0.61,0.34,0.47,1.35,119.89,3301.73,1.02,1.88,42.11,46.39,46.41,44.23,763.14,188.34,88.23,1002.21,857.41,1139.58,3.0
2025-05-02 12:19:58.354061,219.4249999999981,120.0,90.06,96.0,60.53,10.63,1215.71,59.84,529.0,0.55,0.05,0.58,0.05,0.05,3.45,35.71,3223.7,1.05,1.99,48.13,43.25,43.32,47.02,753.78,221.69,89.53,957.78,742.01,1125.41,2.0
2025-05-02 12:20:03.345276,219.4599999999981,120.0,91.61,102.66,63.59,6.14,1154.79,78.13,530.0,0.1,0.8,0.73,0.42,0.11,1.13,102.19,3483.19,1.04,0.93,37.15,43.43,43.46,43.42,738.93,176.25,87.54,1080.08,783.33,1025.28,1.0
2025-05-02 12:20:03.360439,219.5299999999981,120.0,90.59,120.18,70.64,4.05,1214.17,75.46,532.0,0.95,0.06,0.05,0.05,0.51,2.46,62.39,3271.84,1.04,1.86,38.38,41.96,46.78,46.22,802.21,189.81,87.23,1006.43,796.28,1135.99,2.0
2025-05-02 12:20:08.352843,219.5649999999981,120.0,76.95,100.0,72.96,1.0,1141.05,45.0,533.0,0.64,0.5,0.28,0.25,0.87,2.85,104.15,3513.94,1.02,2.27,39.2,43.77,43.98,40.05,805.99,208.32,88.8,894.68,786.65,1198.05,1.0
2025-05-02 12:20:08.364944,219.66999999999808,120.0,92.57,93.67,50.0,7.36,1153.34,80.0,536.0,0.96,0.97,0.82,0.06,0.12,1.39,121.26,3393.61,0.91,2.29,34.27,41.69,41.19,47.79,727.16,204.07,88.57,1096.72,781.57,1106.07,3.0
2025-05-02 12:20:13.360036,219.73999999999808,120.0,90.39,94.47,65.83,4.72,1199.4,64.29,538.0,0.05,0.47,0.24,0.15,0.59,2.5,80.39,3257.73,1.03,2.46,40.79,38.8,42.23,45.32,701.56,198.39,86.67,861.86,880.29,955.38,2.0
2025-05-02 12:20:13.370103,219.80999999999807,120.0,82.76,86.88,50.0,4.87,1161.07,62.43,540.0,0.05,0.06,0.28,0.42,0.15,3.69,84.23,3218.96,1.02,1.74,39.95,41.95,46.5,44.88,755.33,193.89,86.63,989.26,886.98,1239.05,2.0
2025-05-02 12:20:18.367839,219.91499999999806,120.0,94.88,97.99,65.84,5.18,1309.77,80.0,543.0,0.94,0.07,0.27,0.32,0.34,1.6,89.51,3493.85,0.85,2.72,42.53,43.76,47.67,44.58,805.39,216.59,90.42,940.39,811.81,1178.37,3.0
2025-05-02 12:20:18.376333,219.94999999999806,120.0,84.61,123.27,74.65,4.62,1200.74,45.0,544.0,0.05,0.51,0.35,0.35,0.65,3.35,41.1,3271.67,1.11,1.86,40.51,44.1,49.45,53.45,767.9,210.34,89.98,938.34,862.35,1043.08,1.0
2025-05-02 12:20:23.377700,220.05499999999805,120.0,81.66,82.59,63.59,6.76,1155.75,54.17,547.0,1.13,0.43,0.23,0.42,0.06,1.69,102.52,3348.23,0.88,2.45,42.94,41.36,38.14,33.14,795.83,208.65,88.24,888.62,821.91,1376.04,3.0
2025-05-02 12:20:23.384262,220.12499999999804,120.0,86.88,121.08,60.98,7.67,1204.04,57.89,549.0,0.05,0.64,0.52,0.34,0.05,3.43,52.51,3250.29,1.04,1.77,41.77,42.6,53.84,41.34,761.23,179.78,88.11,1188.73,871.48,1257.92,2.0
2025-05-02 12:20:28.387831,220.22999999999803,120.0,100.0,107.49,78.95,6.16,1141.97,57.6,552.0,0.05,1.33,0.44,0.07,0.61,2.3,76.13,3427.71,0.97,1.54,41.06,47.03,46.46,39.09,745.04,183.22,87.99,1084.85,828.22,1129.75,3.0
2025-05-02 12:20:28.393967,220.26499999999803,120.0,95.62,114.11,60.29,4.81,1134.31,65.95,553.0,0.38,0.05,0.68,0.3,0.79,3.05,104.76,3438.09,1.05,3.14,42.86,40.98,45.15,39.58,805.3,235.45,88.57,948.63,733.2,1059.84,1.0
2025-05-02 12:20:33.398042,220.36999999999802,120.0,88.93,117.6,72.52,2.06,1186.75,57.96,556.0,0.57,0.66,0.05,0.29,0.05,1.11,78.54,3361.22,1.07,2.26,44.3,42.4,38.0,36.2,758.17,200.7,88.34,1184.79,855.2,1129.19,3.0
2025-05-02 12:20:33.408931,220.474999999998,120.0,87.99,94.96,65.39,4.14,1175.67,66.45,559.0,1.51,0.61,0.09,0.46,0.48,2.33,42.97,3405.62,1.04,1.45,43.37,39.65,44.34,45.92,752.51,193.16,87.93,995.32,783.81,992.9,3.0
2025-05-02 12:20:38.406940,220.544999999998,120.0,84.44,113.72,84.15,6.93,1275.59,45.0,561.0,0.28,0.12,0.85,0.27,0.31,1.45,94.23,3266.24,1.09,2.21,41.22,43.28,45.76,40.69,761.53,227.04,87.52,895.35,813.2,1064.4,2.0
2025-05-02 12:20:38.414201,220.649999999998,120.0,90.75,106.18,72.1,6.24,1200.22,63.13,564.0,0.4,0.31,0.05,0.63,0.05,2.65,119.89,3434.55,0.96,2.66,43.27,42.53,43.13,41.79,737.29,197.85,90.38,904.75,952.45,1113.47,3.0
2025-05-02 12:20:43.417378,220.71999999999798,120.0,92.33,98.8,68.2,5.88,1216.21,46.07,566.0,0.05,0.49,0.44,0.38,0.09,0.64,72.42,3235.68,0.85,1.32,40.75,47.82,42.72,35.87,739.71,226.05,88.34,1116.92,709.49,1023.12,2.0
2025-05-02 12:20:43.423111,220.82499999999797,120.0,85.94,106.54,85.0,5.72,1244.65,68.87,569.0,0.75,0.06,0.27,0.2,0.59,2.46,66.31,3267.38,1.0,1.31,36.02,44.07,46.77,49.52,735.75,216.35,87.6,892.9,743.27,1136.3,3.0
2025-05-02 12:20:48.427054,220.89499999999796,120.0,94.07,88.74,69.31,6.9,1269.41,60.54,571.0,0.09,0.46,0.48,0.33,0.41,0.5,67.48,3416.59,1.1,1.24,44.44,42.7,43.23,47.49,753.66,177.09,87.82,900.11,910.54,900.0,2.0
2025-05-02 12:20:48.438747,220.96499999999796,120.0,88.63,115.41,58.69,7.86,1151.74,47.97,573.0,0.69,0.82,0.28,0.17,0.77,1.7,75.02,3291.53,0.94,1.93,38.25,43.53,47.02,39.2,789.22,194.76,84.31,958.63,725.69,1232.84,2.0
2025-05-02 12:20:53.436771,220.99999999999795,120.0,91.0,97.51,66.48,6.43,1217.22,47.78,574.0,0.48,0.34,0.34,0.28,0.41,1.43,91.69,3384.39,1.01,1.75,36.64,47.36,45.71,44.78,733.25,208.99,89.15,960.91,831.2,1212.25,1.0
2025-05-02 12:20:53.444974,221.10499999999794,120.0,84.96,90.04,50.0,2.0,1214.23,61.82,577.0,0.93,0.05,0.57,0.46,0.05,2.66,84.16,3398.52,1.06,2.41,36.81,42.01,42.14,38.95,714.67,218.2,88.08,1009.28,792.25,1050.88,3.0
2025-05-02 12:20:58.446798,221.13999999999794,120.0,89.74,111.1,54.09,6.67,1208.28,56.7,578.0,0.57,0.39,0.33,0.54,0.38,3.8,80.17,3555.32,1.03,2.61,42.64,42.71,46.46,40.2,716.35,203.29,86.53,1053.79,869.84,1139.86,1.0
2025-05-02 12:20:58.455019,221.24499999999793,120.0,92.69,113.95,85.0,3.13,1179.7,79.54,581.0,0.82,0.05,0.39,0.21,0.12,1.36,83.49,3410.67,1.1,2.35,37.02,46.71,42.96,44.49,739.49,250.0,84.74,907.98,937.29,1178.45,3.0
2025-05-02 12:21:03.456029,221.34999999999792,120.0,86.23,110.27,60.9,5.09,1152.74,61.29,584.0,0.65,0.65,0.15,0.25,0.83,0.5,30.0,3535.28,1.03,0.85,41.9,47.69,42.06,42.4,732.06,191.47,87.87,1107.46,887.08,1053.91,3.0
2025-05-02 12:21:03.460681,221.4199999999979,120.0,86.5,85.3,83.74,1.58,1179.33,60.82,586.0,1.07,0.57,0.61,0.26,0.33,2.48,68.89,3337.02,1.1,2.04,33.58,41.13,46.18,40.94,758.43,181.38,86.05,800.0,832.32,1207.31,2.0
2025-05-02 12:21:08.464690,221.4899999999979,120.0,97.49,99.31,67.81,2.94,1146.19,52.91,588.0,0.24,0.45,0.39,0.13,0.05,1.07,72.86,3270.72,0.88,1.73,44.91,49.23,43.85,47.17,718.68,208.22,89.98,1150.03,865.42,1232.53,2.0
2025-05-02 12:21:08.475674,221.5949999999979,120.0,90.01,108.27,76.88,7.58,1174.52,48.33,591.0,0.05,0.21,0.56,0.33,0.06,2.32,80.73,3392.23,1.0,1.08,46.09,40.66,47.77,50.55,726.77,203.47,91.56,900.11,1000.0,1262.22,3.0
2025-05-02 12:21:13.475024,221.6299999999979,120.0,86.65,88.72,69.23,5.34,1233.74,73.01,592.0,0.05,0.3,0.21,0.05,0.39,1.34,83.45,3472.72,1.06,1.82,37.69,46.39,45.49,39.76,730.44,191.48,87.66,988.13,886.6,1183.72,1.0
2025-05-02 12:21:13.481196,221.73499999999788,120.0,79.99,108.02,68.89,8.45,1290.85,71.18,595.0,0.33,1.29,0.31,0.13,0.53,1.81,69.36,3528.46,1.08,2.4,45.69,42.07,47.31,40.75,778.66,162.49,83.87,986.75,700.28,1123.84,3.0
